trade_id,symbol,side,quantity,entry_price,exit_price,entry_time,exit_time,pnl,pnl_percent,net_pnl,commission,swap,stop_loss,take_profit,result,exit_reason,strategy_name,magic_number,duration_minutes,r_multiple,notes,rr_scenario,session
ec0dcd74-736c-450d-bbc7-3387f85c23e8,EURUSD,short,3.9000000000000004,1.1433399999999998,1.1436400000000002,2022-02-10T08:23:00,2022-02-10T08:25:00,-117.00000000016033,0.0,-120.00000000016033,3.0,0.0,1.14359,1.1429899999999995,loss,sl,ORB,0,2.0,-120000.00000001777,,2.0,London
b307942c-6b89-41bc-8a8d-d6a17330a85b,EURUSD,short,3.2,1.13444,1.1347900000000002,2022-02-22T08:12:00,2022-02-22T08:25:00,-112.00000000009425,0.0,-115.00000000009425,3.0,0.0,1.13474,1.1339899999999998,loss,sl,ORB,0,13.0,-116666.66666669132,,2.0,London
e678b389-4941-4e97-ba93-d8634f5548b9,EURUSD,short,3.7,1.12553,1.12521,2022-02-25T14:45:00,2022-02-25T14:51:00,118.3999999999541,0.0,115.3999999999541,3.0,0.0,1.12579,1.12516,win,tp,ORB,0,6.0,123076.92307680483,,2.0,NewYork
204aca76-d221-4511-b12c-d6e12b53374a,EURUSD,short,2.0,1.10971,1.1102400000000001,2022-03-02T08:24:00,2022-03-02T08:30:00,-106.0000000000283,0.0,-109.0000000000283,3.0,0.0,1.11019,1.1089000000000002,loss,sl,ORB,0,6.0,-110416.66666668787,,2.0,London
48e79033-dabe-45c2-859d-ee1c0346c2ab,EURUSD,short,3.2,1.1057,1.1060500000000002,2022-03-03T14:45:00,2022-03-03T15:05:00,-112.00000000009425,0.0,-115.00000000009425,3.0,0.0,1.106,1.1052499999999998,loss,sl,ORB,0,20.0,-116666.66666669132,,2.0,NewYork
6e7c4f52-fcdc-414e-a01b-4fd492563b89,EURUSD,short,1.8,1.10754,1.1081200000000002,2022-03-10T08:22:00,2022-03-10T08:25:00,-104.40000000004446,0.0,-107.40000000004446,3.0,0.0,1.10807,1.10663,loss,sl,ORB,0,3.0,-109433.96226416834,,2.0,London
f85387e3-8e9b-4cd0-bbe2-179647d5f67f,EURUSD,long,2.8000000000000003,1.10284,1.1033,2022-03-16T14:41:00,2022-03-16T14:43:00,128.79999999997338,0.0,125.79999999997338,3.0,0.0,1.1025099999999999,1.10335,win,tp,ORB,0,2.0,139393.93939384152,,2.0,NewYork
3a6eb512-5712-4a4d-a713-409c8443fa1f,EURUSD,long,2.4000000000000004,1.10586,1.10646,2022-03-17T08:25:00,2022-03-17T08:38:00,143.99999999998417,0.0,140.99999999998417,3.0,0.0,1.1054599999999999,1.10651,win,tp,ORB,0,13.0,149999.99999991673,,2.0,London
61201ecd-29da-47af-965c-ae88d84cae48,EURUSD,short,2.4000000000000004,1.0980699999999999,1.09747,2022-03-23T08:23:00,2022-03-23T08:25:00,143.99999999998417,0.0,140.99999999998417,3.0,0.0,1.09847,1.0974199999999998,win,tp,ORB,0,2.0,149999.99999991673,,2.0,London
b5a9367a-8e5d-4e04-9c24-0fec41a93b8c,EURUSD,short,2.7,1.09998,1.1003900000000002,2022-03-25T08:27:00,2022-03-25T08:28:00,-110.70000000006576,0.0,-113.70000000006576,3.0,0.0,1.10034,1.09941,loss,sl,ORB,0,1.0,-113888.88888891287,,2.0,London
8f69fbc6-c8d6-493b-9b4b-855cef277492,EURUSD,long,2.5,1.09684,1.0964099999999999,2022-03-28T08:13:00,2022-03-28T08:15:00,-107.50000000003811,0.0,-110.50000000003811,3.0,0.0,1.09646,1.0974499999999998,loss,sl,ORB,0,2.0,-113157.89473686824,,2.0,London
b0351cec-2e2c-49f1-bd26-1078d828ae86,EURUSD,long,3.1,1.1087,1.1091199999999997,2022-03-29T14:50:00,2022-03-29T15:01:00,130.1999999998893,0.0,127.19999999988929,3.0,0.0,1.10839,1.1091699999999998,win,tp,ORB,0,11.0,135483.87096761254,,2.0,NewYork
2f0f799e-2bb6-4d19-b85e-232d3e69a1a6,EURUSD,short,1.1,1.11286,1.1112600000000001,2022-03-30T08:12:00,2022-03-30T08:29:00,175.99999999998062,0.0,172.99999999998062,3.0,0.0,1.11376,1.11121,win,tp,ORB,0,17.0,177777.7777777339,,2.0,London
01c4359c-7541-4bbc-8e1c-f3f3c1a8515a,EURUSD,short,3.5,1.07995,1.0802800000000001,2022-04-18T08:19:00,2022-04-18T08:20:00,-115.50000000005723,0.0,-118.50000000005723,3.0,0.0,1.08023,1.0795400000000002,loss,sl,ORB,0,1.0,-117857.14285717685,,2.0,London
a80ccd25-77a8-45ae-971c-289693b78241,EURUSD,long,2.1,1.07938,1.0788699999999998,2022-04-19T08:23:00,2022-04-19T08:47:00,-107.10000000004882,0.0,-110.10000000004882,3.0,0.0,1.0789199999999999,1.08015,loss,sl,ORB,0,24.0,-110869.56521741123,,2.0,London
7c0b852a-b713-496a-b8f1-83c1c33cff93,EURUSD,short,3.5,1.08422,1.08454,2022-04-20T14:46:00,2022-04-20T14:52:00,-112.00000000003429,0.0,-115.00000000003429,3.0,0.0,1.08449,1.0838300000000003,loss,sl,ORB,0,6.0,-118518.5185185581,,2.0,NewYork
295043fd-80ae-4a37-b7ea-7bf6707d1773,EURUSD,long,2.6,1.0793300000000001,1.0789099999999998,2022-04-22T14:52:00,2022-04-22T14:56:00,-109.20000000008035,0.0,-112.20000000008035,3.0,0.0,1.07896,1.0799200000000002,loss,sl,ORB,0,4.0,-113513.51351353459,,2.0,NewYork
bba89369-1a8d-4744-8c0c-d7245161c293,EURUSD,short,4.2,1.0494299999999999,1.0497,2022-05-02T14:46:00,2022-05-02T14:47:00,-113.4000000000901,0.0,-116.4000000000901,3.0,0.0,1.04965,1.04914,loss,sl,ORB,0,1.0,-122727.27272730942,,2.0,NewYork
4b4340a8-35a9-45f9-b78f-360734800c1d,EURUSD,long,4.4,1.05631,1.0565299999999997,2022-05-09T14:55:00,2022-05-09T14:58:00,96.79999999985257,0.0,93.79999999985257,3.0,0.0,1.0561,1.0565799999999999,win,tp,ORB,0,3.0,104761.9047617235,,2.0,NewYork
125cee12-fe2b-4936-9c7a-0e13714ea4ca,EURUSD,long,1.5,1.05515,1.05446,2022-05-11T08:19:00,2022-05-11T08:30:00,-103.50000000001191,0.0,-106.50000000001191,3.0,0.0,1.05451,1.0562799999999997,loss,sl,ORB,0,11.0,-107812.5000000168,,2.0,London
bccf4537-99da-40dc-914c-b8949e3b6470,EURUSD,long,2.9000000000000004,1.04379,1.0442299999999998,2022-05-16T14:52:00,2022-05-16T15:09:00,127.59999999993445,0.0,124.59999999993445,3.0,0.0,1.04347,1.0442799999999999,win,tp,ORB,0,17.0,137499.99999988725,,2.0,NewYork
231f03db-3efc-4420-8e73-8f2cc2ae0257,EURUSD,short,1.6,1.05314,1.05376,2022-05-17T08:24:00,2022-05-17T08:28:00,-99.20000000001039,0.0,-102.20000000001039,3.0,0.0,1.05371,1.0521500000000004,loss,sl,ORB,0,4.0,-108771.92982458054,,2.0,London
aa2d72b4-cb81-4bdf-a26a-3f956e17bdc1,EURUSD,short,3.7,1.0479299999999998,1.0476299999999996,2022-05-18T14:44:00,2022-05-18T14:58:00,111.00000000006993,0.0,108.00000000006993,3.0,0.0,1.0481800000000001,1.0475799999999995,win,tp,ORB,0,14.0,119999.99999992894,,2.0,NewYork
d47bd007-fa2c-434d-a951-7421d837afc5,EURUSD,long,3.3000000000000003,1.0602200000000002,1.0598899999999998,2022-05-19T14:49:00,2022-05-19T14:57:00,-108.90000000012724,0.0,-111.90000000012724,3.0,0.0,1.0599399999999999,1.0606300000000004,loss,sl,ORB,0,8.0,-117857.14285716267,,2.0,NewYork
72e882d5-98b0-473a-8463-a42754a8c875,EURUSD,long,2.0,1.0544200000000001,1.05514,2022-05-20T14:46:00,2022-05-20T15:01:00,143.99999999996638,0.0,140.99999999996638,3.0,0.0,1.05396,1.05519,win,tp,ORB,0,15.0,156521.73913035504,,2.0,NewYork
01cf4c18-0ffb-4d56-9153-14d3186eac11,EURUSD,long,1.9000000000000001,1.0656500000000002,1.0651,2022-05-23T08:22:00,2022-05-23T08:23:00,-104.50000000005178,0.0,-107.50000000005178,3.0,0.0,1.06515,1.0665000000000002,loss,sl,ORB,0,1.0,-110000.00000001777,,2.0,London
1bcf4046-68ae-42c2-a2dc-4120ef8a8643,EURUSD,short,3.2,1.0719599999999998,1.0723,2022-05-26T14:46:00,2022-05-26T15:07:00,-108.80000000007328,0.0,-111.80000000007328,3.0,0.0,1.07225,1.0715299999999999,loss,sl,ORB,0,21.0,-117241.37931037387,,2.0,NewYork
600fc348-6f52-4411-995e-fbf8947e3d11,EURUSD,long,2.8000000000000003,1.06691,1.06653,2022-06-07T08:27:00,2022-06-07T08:29:00,-106.40000000001316,0.0,-109.40000000001316,3.0,0.0,1.06658,1.0674199999999996,loss,sl,ORB,0,2.0,-115151.51515154981,,2.0,London
c56dbc86-0720-4a5d-8513-a6770a06a430,EURUSD,long,2.6,1.05841,1.05801,2022-06-10T08:28:00,2022-06-10T08:30:00,-104.00000000004628,0.0,-107.00000000004628,3.0,0.0,1.05806,1.05896,loss,sl,ORB,0,2.0,-114285.71428574149,,2.0,London
a0190ebb-aa67-4628-9fbb-0b099ce1ad60,EURUSD,long,3.9000000000000004,1.05227,1.05199,2022-06-10T14:58:00,2022-06-10T14:59:00,-109.20000000002263,0.0,-112.20000000002263,3.0,0.0,1.05204,1.0525799999999996,loss,sl,ORB,0,1.0,-121739.13043483297,,2.0,NewYork
a1191a74-f7e0-4f0c-8c7c-731c9ad01e29,EURUSD,short,3.0,1.0433199999999998,1.04366,2022-06-15T08:21:00,2022-06-15T08:22:00,-102.0000000000687,0.0,-105.0000000000687,3.0,0.0,1.04361,1.0428899999999999,loss,sl,ORB,0,1.0,-117241.37931037386,,2.0,London
0eb3cf31-ba30-4804-be16-adde8bffb833,EURUSD,short,2.7,1.0547099999999998,1.05508,2022-06-24T14:58:00,2022-06-24T15:23:00,-99.90000000005494,0.0,-102.90000000005494,3.0,0.0,1.05503,1.05422,loss,sl,ORB,0,25.0,-115625.00000002819,,2.0,NewYork
99ebddbb-e9db-4891-96c9-d2d03640126d,EURUSD,short,4.3,1.05846,1.0582600000000004,2022-06-27T14:44:00,2022-06-27T14:51:00,85.99999999979957,0.0,82.99999999979957,3.0,0.0,1.05866,1.0582100000000003,win,tp,ORB,0,7.0,99999.99999977797,,2.0,NewYork
ea2d39ac-b6fb-4446-baa7-9b63f2dd8614,EURUSD,long,2.2,1.0457500000000002,1.04531,2022-07-04T08:24:00,2022-07-04T08:31:00,-96.80000000004797,0.0,-99.80000000004797,3.0,0.0,1.04536,1.04638,loss,sl,ORB,0,7.0,-112820.51282053618,,2.0,London
cfc2c6cb-996f-461b-afd7-a17681f0cea9,EURUSD,short,3.9000000000000004,1.01589,1.0156500000000002,2022-07-07T14:51:00,2022-07-07T15:07:00,93.59999999992043,0.0,90.59999999992043,3.0,0.0,1.01611,1.0156,win,tp,ORB,0,16.0,109090.90909076229,,2.0,NewYork
8e663461-3047-40f1-a273-78004836c639,EURUSD,short,2.7,1.00697,1.0065300000000001,2022-07-13T14:53:00,2022-07-13T14:56:00,118.79999999993896,0.0,115.79999999993896,3.0,0.0,1.00729,1.00648,win,tp,ORB,0,3.0,137499.99999988725,,2.0,NewYork
5b000b8c-a62a-4b5f-a6de-338342be6ccb,EURUSD,short,1.4000000000000001,1.01192,1.01258,2022-07-18T08:26:00,2022-07-18T08:31:00,-92.40000000001469,0.0,-95.40000000001469,3.0,0.0,1.01253,1.0108500000000002,loss,sl,ORB,0,5.0,-108196.7213114927,,2.0,London
1c84ca56-df10-428e-8670-e5107886e46d,EURUSD,short,1.9000000000000001,1.0247199999999999,1.024,2022-07-19T08:11:00,2022-07-19T08:19:00,136.79999999996807,0.0,133.79999999996807,3.0,0.0,1.02518,1.02395,win,tp,ORB,0,8.0,156521.739130355,,2.0,London
c4bea267-05a9-4ce3-a633-e79dd9d57e1a,EURUSD,short,2.5,1.0192299999999999,1.01964,2022-07-21T14:55:00,2022-07-21T15:15:00,-102.50000000006088,0.0,-105.50000000006088,3.0,0.0,1.01959,1.01866,loss,sl,ORB,0,20.0,-113888.88888891287,,2.0,NewYork
438298bd-6d46-4c21-a908-dd9ff0379eb9,EURUSD,long,1.5,1.0199900000000002,1.01934,2022-07-27T14:59:00,2022-07-27T15:00:00,-97.50000000003922,0.0,-100.50000000003922,3.0,0.0,1.01939,1.0210400000000002,loss,sl,ORB,0,1.0,-108333.33333334875,,2.0,NewYork
5cb427b4-a94a-460a-9d87-5337565ba07b,EURUSD,long,2.1,1.0236100000000001,1.0231499999999998,2022-08-01T08:18:00,2022-08-01T08:27:00,-96.6000000000733,0.0,-99.6000000000733,3.0,0.0,1.0231999999999999,1.0242800000000003,loss,sl,ORB,0,9.0,-112195.12195123799,,2.0,London
715f6807-557d-46bb-949c-18b70bd2653a,EURUSD,long,1.9000000000000001,1.0256100000000001,1.02511,2022-08-01T14:57:00,2022-08-01T15:00:00,-95.00000000003173,0.0,-98.00000000003173,3.0,0.0,1.02516,1.02636,loss,sl,ORB,0,3.0,-111111.11111113304,,2.0,NewYork
402b446b-9822-4133-b480-d52357e6be5f,EURUSD,long,1.7000000000000002,1.01957,1.0190299999999999,2022-08-03T08:20:00,2022-08-03T08:22:00,-91.8000000000352,0.0,-94.8000000000352,3.0,0.0,1.01908,1.0204,loss,sl,ORB,0,2.0,-110204.08163267249,,2.0,London
db3ae643-bbe1-4f64-88cf-e33c512ed1b5,EURUSD,long,2.5,1.0341500000000001,1.0346300000000002,2022-08-11T08:26:00,2022-08-11T08:30:00,120.00000000000898,0.0,117.00000000000898,3.0,0.0,1.03381,1.0346800000000003,win,tp,ORB,0,4.0,141176.47058815078,,2.0,London
d73a49be-0e43-4718-8deb-ea27b0140d06,EURUSD,long,1.7000000000000002,1.02014,1.0209599999999996,2022-08-15T08:22:00,2022-08-15T08:30:00,139.39999999993182,0.0,136.39999999993182,3.0,0.0,1.01963,1.0210099999999998,win,tp,ORB,0,8.0,160784.31372540825,,2.0,London
c24193b2-74f7-4486-9f5f-fbe33dade681,EURUSD,long,1.9000000000000001,1.01366,1.0131599999999998,2022-08-16T08:20:00,2022-08-16T08:32:00,-95.00000000003173,0.0,-98.00000000003173,3.0,0.0,1.01321,1.0144099999999998,loss,sl,ORB,0,12.0,-111111.11111113304,,2.0,London
33af3013-4e79-4fad-89d6-fa0cc51f24b5,EURUSD,short,4.3,0.99607,0.99632,2022-08-24T14:57:00,2022-08-24T14:59:00,-107.49999999998816,0.0,-110.49999999998816,3.0,0.0,0.99627,0.99582,loss,sl,ORB,0,2.0,-125000.00000000001,,2.0,NewYork
ede16d4b-0668-4d0a-b8ad-4f3cef603d37,EURUSD,short,4.2,0.99629,0.99654,2022-08-26T14:56:00,2022-08-26T14:57:00,-104.99999999998845,0.0,-107.99999999998845,3.0,0.0,0.99649,0.99604,loss,sl,ORB,0,1.0,-125000.0,,2.0,NewYork
1be2d8be-efaf-4f08-8441-235ae171f165,EURUSD,short,2.6,1.00185,1.00222,2022-08-30T14:47:00,2022-08-30T15:01:00,-96.20000000005291,0.0,-99.20000000005291,3.0,0.0,1.00217,1.00136,loss,sl,ORB,0,14.0,-115625.00000002819,,2.0,NewYork
2a685b36-27f3-4879-9d87-093dead3c3a0,EURUSD,short,2.8000000000000003,0.99242,0.99276,2022-09-06T08:11:00,2022-09-06T08:12:00,-95.20000000000196,0.0,-98.20000000000196,3.0,0.0,0.99271,0.9919899999999999,loss,sl,ORB,0,1.0,-117241.37931034219,,2.0,London
d08c6e4a-2c25-42d3-9dee-e19896c7fbcd,EURUSD,short,3.0,1.0039399999999998,1.0042600000000002,2022-09-09T14:42:00,2022-09-09T14:57:00,-96.00000000009601,0.0,-99.00000000009601,3.0,0.0,1.00421,1.0035499999999997,loss,sl,ORB,0,15.0,-118518.51851854289,,2.0,NewYork
5bb94a2e-76a9-4584-bfd5-02c088ed8260,EURUSD,long,3.0,1.0149000000000001,1.0152400000000001,2022-09-12T08:10:00,2022-09-12T08:12:00,102.00000000000209,0.0,99.00000000000209,3.0,0.0,1.01463,1.0152900000000002,win,tp,ORB,0,2.0,125925.92592582846,,2.0,London
e874fa39-4236-4901-a270-8401c60a5ad5,EURUSD,short,1.9000000000000001,1.017,1.0174800000000002,2022-09-13T08:21:00,2022-09-13T08:29:00,-91.20000000004903,0.0,-94.20000000004903,3.0,0.0,1.01743,1.01629,loss,sl,ORB,0,8.0,-111627.9069767646,,2.0,London
1889c8c1-4b91-4f63-aaa5-13540cd142a4,EURUSD,short,3.8000000000000003,0.99834,0.9981199999999999,2022-09-13T14:43:00,2022-09-13T14:50:00,83.60000000004142,0.0,80.60000000004142,3.0,0.0,0.99855,0.9980699999999999,win,tp,ORB,0,7.0,104761.90476193496,,2.0,NewYork
839431bd-8a0f-4078-b83a-be4f66e79d8b,EURUSD,short,3.0,0.99883,0.99915,2022-09-14T08:23:00,2022-09-14T08:24:00,-95.99999999999609,0.0,-98.99999999999609,3.0,0.0,0.9991,0.99844,loss,sl,ORB,0,1.0,-118518.518518517,,2.0,London
ee2a70ec-5833-4ce9-a1e6-29e70bf6dde7,EURUSD,short,3.3000000000000003,0.9953,0.99559,2022-09-16T08:14:00,2022-09-16T08:15:00,-95.70000000000412,0.0,-98.70000000000412,3.0,0.0,0.99554,0.9949699999999999,loss,sl,ORB,0,1.0,-120833.33333332949,,2.0,London
e97c5dca-b2be-4145-a9e5-309f71235b1b,EURUSD,long,2.6,1.00076,1.0004099999999998,2022-09-16T14:51:00,2022-09-16T14:54:00,-91.00000000007658,0.0,-94.00000000007658,3.0,0.0,1.00046,1.0012100000000002,loss,sl,ORB,0,3.0,-116666.66666669134,,2.0,NewYork
250c9e58-0ba5-4248-9bde-86400527ec16,EURUSD,long,1.1,0.99915,0.99842,2022-09-19T08:20:00,2022-09-19T08:54:00,-80.30000000000094,0.0,-83.30000000000094,3.0,0.0,0.99847,1.0003600000000001,loss,sl,ORB,0,34.0,-107352.94117646963,,2.0,London
90885a72-0703-4aca-b3e6-e45ed020bad9,EURUSD,long,3.5,1.0011100000000002,1.00135,2022-09-19T14:55:00,2022-09-19T15:01:00,83.99999999992858,0.0,80.99999999992858,3.0,0.0,1.00089,1.0014,win,tp,ORB,0,6.0,109090.90909076229,,2.0,NewYork
c79b5196-c3c7-4ad0-968a-a74ca58c5379,EURUSD,long,2.6,0.97372,0.97337,2022-09-28T14:38:00,2022-09-28T14:41:00,-91.00000000001884,0.0,-94.00000000001884,3.0,0.0,0.97342,0.9741700000000002,loss,sl,ORB,0,3.0,-116666.6666666605,,2.0,NewYork
7d0a8014-7098-4d88-8642-9eba81f46d23,EURUSD,short,1.7000000000000002,0.97032,0.97082,2022-09-29T08:19:00,2022-09-29T08:20:00,-85.00000000000952,0.0,-88.00000000000952,3.0,0.0,0.97077,0.9695699999999998,loss,sl,ORB,0,1.0,-111111.11111110837,,2.0,London
7ea53159-a8ed-49a1-809c-2510b5034939,EURUSD,long,1.9000000000000001,0.97928,0.97883,2022-09-29T14:45:00,2022-09-29T14:50:00,-85.50000000001168,0.0,-88.50000000001168,3.0,0.0,0.97888,0.9799300000000002,loss,sl,ORB,0,5.0,-112499.99999999652,,2.0,NewYork
40ba3e60-249b-4a3c-981b-8d7e5a419b10,EURUSD,long,2.8000000000000003,0.99843,0.9987700000000003,2022-10-04T14:44:00,2022-10-04T14:47:00,95.20000000006414,0.0,92.20000000006414,3.0,0.0,0.9981599999999999,0.9988200000000003,win,tp,ORB,0,3.0,125925.92592596248,,2.0,NewYork
9273f0c7-b929-45c3-b0de-5c18da3e07b3,EURUSD,long,1.7000000000000002,0.98859,0.98931,2022-10-05T14:41:00,2022-10-05T14:59:00,122.4000000000092,0.0,119.4000000000092,3.0,0.0,0.98813,0.98936,win,tp,ORB,0,18.0,156521.7391304411,,2.0,NewYork
414b59bb-fb94-4e96-894c-06685c5b017e,EURUSD,long,2.1,0.97946,0.9799800000000001,2022-10-07T08:22:00,2022-10-07T08:29:00,109.20000000001596,0.0,106.20000000001596,3.0,0.0,0.9791,0.9800300000000001,win,tp,ORB,0,7.0,144444.44444445474,,2.0,London
29437f93-2798-413b-8622-83e17ce43d62,EURUSD,short,2.6,0.97451,0.9741099999999998,2022-10-11T14:42:00,2022-10-11T14:44:00,104.00000000004628,0.0,101.00000000004628,3.0,0.0,0.9748100000000001,0.9740599999999998,win,tp,ORB,0,2.0,133333.33333335802,,2.0,NewYork
14aa2d77-3d35-453f-80a3-7bcc77453144,EURUSD,long,2.6,0.97186,0.9722799999999998,2022-10-14T08:17:00,2022-10-14T08:20:00,109.19999999996489,0.0,106.19999999996489,3.0,0.0,0.97155,0.9723299999999998,win,tp,ORB,0,3.0,135483.87096773268,,2.0,London
a6316a95-5651-4f6e-8fec-84396a3734b7,EURUSD,long,1.9000000000000001,0.98482,0.98435,2022-10-17T14:58:00,2022-10-17T15:00:00,-89.30000000001547,0.0,-92.30000000001547,3.0,0.0,0.9843999999999999,0.9855100000000002,loss,sl,ORB,0,2.0,-111904.76190475811,,2.0,NewYork
7623f553-4c3b-47ed-958c-385cd46f486f,EURUSD,short,2.8000000000000003,0.97687,0.9765100000000001,2022-10-19T14:46:00,2022-10-19T14:57:00,100.79999999997648,0.0,97.79999999997648,3.0,0.0,0.97715,0.9764600000000001,win,tp,ORB,0,11.0,128571.42857142292,,2.0,NewYork
d725d4a4-7ceb-4868-9e60-877ab231733f,EURUSD,long,1.9000000000000001,0.98471,0.9853700000000001,2022-10-21T14:44:00,2022-10-21T15:06:00,125.40000000001993,0.0,122.40000000001993,3.0,0.0,0.9842799999999999,0.9854200000000001,win,tp,ORB,0,22.0,153488.37209303284,,2.0,NewYork
ee513d46-173c-4679-849b-21d5372209c6,EURUSD,long,1.9000000000000001,0.99087,0.99038,2022-11-02T08:14:00,2022-11-02T08:29:00,-93.0999999999982,0.0,-96.0999999999982,3.0,0.0,0.99043,0.9916,loss,sl,ORB,0,15.0,-111363.63636363523,,2.0,London
19e503e9-ef2b-42f2-869d-aa54b45a28ca,EURUSD,long,3.2,0.9830099999999999,0.98271,2022-11-02T14:54:00,2022-11-02T15:04:00,-95.99999999998943,0.0,-98.99999999998943,3.0,0.0,0.98276,0.9833599999999999,loss,sl,ORB,0,10.0,-120000.0,,2.0,NewYork
5701ffd8-5f1c-47f9-be26-f98f41261c2e,EURUSD,long,2.1,0.99622,0.99579,2022-11-04T14:43:00,2022-11-04T15:35:00,-90.30000000000872,0.0,-93.30000000000872,3.0,0.0,0.99584,0.9968300000000001,loss,sl,ORB,0,52.0,-113157.89473683905,,2.0,NewYork
68261f62-2a97-4f51-9ca6-cc24fbcc18cd,EURUSD,short,3.4000000000000004,1.0027499999999998,1.00303,2022-11-07T14:55:00,2022-11-07T15:09:00,-95.20000000009522,0.0,-98.20000000009522,3.0,0.0,1.00298,1.0024399999999998,loss,sl,ORB,0,14.0,-121739.13043481199,,2.0,NewYork
a8f40f6c-7976-4e4c-b4db-6ba2dfa90e38,EURUSD,short,1.9000000000000001,1.0024499999999998,1.0029000000000001,2022-11-09T08:26:00,2022-11-09T08:33:00,-85.50000000005387,0.0,-88.50000000005387,3.0,0.0,1.00285,1.0017999999999998,loss,sl,ORB,0,7.0,-112500.00000002082,,2.0,London
105ac5ac-453d-45c5-b30d-97d06bfdbeb5,EURUSD,long,3.1,1.0181600000000002,1.01786,2022-11-10T14:59:00,2022-11-10T15:00:00,-93.00000000005859,0.0,-96.00000000005859,3.0,0.0,1.01791,1.01851,loss,sl,ORB,0,1.0,-120000.00000003552,,2.0,NewYork
af5bda7d-82e5-40ba-9b7b-abd71a493646,EURUSD,short,2.8000000000000003,1.03497,1.03529,2022-11-14T14:57:00,2022-11-14T14:59:00,-89.60000000002745,0.0,-92.60000000002745,3.0,0.0,1.03524,1.0345800000000003,loss,sl,ORB,0,2.0,-118518.51851855812,,2.0,NewYork
169cd1b8-f6fe-4313-9590-fe8dbe71d80c,EURUSD,long,2.6,1.03658,1.0362399999999998,2022-11-17T14:52:00,2022-11-17T14:57:00,-88.40000000005955,0.0,-91.40000000005955,3.0,0.0,1.03629,1.03701,loss,sl,ORB,0,5.0,-117241.37931037387,,2.0,NewYork
